ID,datetime,TokenizedText,sentiment,tickers,date,hour,day_of_week,month,year,normalized_text,text_length,word_count,ticker_count
616149,2020-06-22 08:04:05+00:00,"$PIX #Pixium Vision SA Pixium Vision - Restoring eyesight in advanced Dry-AMD: Pixium Vision is developing Prima 2, a potentially breakthrough wireless bionic vision system (BVS) that generates electrical impulses at the retinal bipolar… https://t.co/1R0NViPwVs #equity #stocks https://t.co/QeO17cxG0u",1.0,['AMD'],2020-06-22,8,0,6,2020,"pix pixium vision sa pixium vision - restoring eyesight in advanced dry-amd pixium vision is developing prima 2, a potentially breakthrough wireless bionic vision system bvs that generates electrical impulses at the retinal bipolar httpst.co1r0nvipwvs equity stocks httpst.coqeo17cxg0u",285,38,1
615427,2020-06-22 10:43:13+00:00,"RT @t0_the_mo0n_: Top stocks to buy this week(in order)-

1- $KTOV huge announcements coming this week 🚀📈
2- $IDEX
3- $BIOC
4- $XSPA
5- $SH…",1.0,['IEX'],2020-06-22,10,0,6,2020,rt t0_the_mo0n_ top stocks to buy this weekin order- 1- ktov huge announcements coming this week 2- idex 3- bioc 4- xspa 5- sh,126,24,1
614429,2020-06-22 12:11:40+00:00,RT @LiveSquawk: Intel Has Been Reiterated As A Top Pick Stock At BAML With A Price Target Of $70 $INTC,1.0,"['INTC', 'TGT']",2020-06-22,12,0,6,2020,rt livesquawk intel has been reiterated as a top pick stock at baml with a price target of 70 intc,98,20,2
613209,2020-06-22 13:27:50+00:00,$spy $gspc $aapl $nflx $goog $tsla Wells Fargo's 'idiosyncratic' Gap upgrade due to Athleta and real estate value  https://t.co/KXXTKR52MT,1.0,"['AAPL', 'GOOG', 'NFLX', 'WFC']",2020-06-22,13,0,6,2020,spy gspc aapl nflx goog tsla wells fargo is idiosyncratic gap upgrade due to athleta and real estate value httpst.cokxxtkr52mt,126,20,4
613102,2020-06-22 13:34:07+00:00,RT @MaisaCorp: $DIS Disneyland Paris To Begin Phased Reopening Beginning July 15,1.0,['DIS'],2020-06-22,13,0,6,2020,rt maisacorp dis disneyland paris to begin phased reopening beginning july 15,77,12,1
612914,2020-06-22 13:43:58+00:00,Tenaris $TS Stock Rating Upgraded by Goldman Sachs Group https://t.co/FJKAZWC9bg #stocks,1.0,['GS'],2020-06-22,13,0,6,2020,tenaris ts stock rating upgraded by goldman sachs group httpst.cofjkazwc9bg stocks,82,11,1
612462,2020-06-22 14:07:18+00:00,"The #StockMarket bounced last week as the #economy kept improving. But will it last as #coronavirus cases increase? Here are the key things to watch this week. $AAPL $NKE #FederalReserve

https://t.co/TDLSGOFoiQ",1.0,"['AAPL', 'NKE']",2020-06-22,14,0,6,2020,the stockmarket bounced last week as the economy kept improving. but will it last as coronavirus cases increase? here are the key things to watch this week. aapl nke federalreserve httpst.cotdlsgofoiq,200,31,2
610529,2020-06-22 15:55:30+00:00,$AAPL - Apple's chip will outperform Intel's Macs - analyst https://t.co/JJB5jTpGyf #BUYAAPL,1.0,"['AAPL', 'INTC']",2020-06-22,15,0,6,2020,aapl - apple is chip will outperform intel is macs - analyst httpst.cojjb5jtpgyf buyaapl,88,14,2
607666,2020-06-22 18:40:17+00:00,Apple Option Alert: Jul 17 $380 Calls Sweep (6) below Bid!: 450 @ $3.652 vs 3833 OI; Earnings 7/28 After Close [est] Ref= $358.05 $AAPL,-1.0,"['AAPL', 'OI']",2020-06-22,18,0,6,2020,apple option alert jul 17 380 calls sweep 6 below bid! 450 3.652 vs 3833 oi earnings 728 after close est ref 358.05 aapl,120,24,2
606343,2020-06-22 20:00:21+00:00,"Mon Jun 22nd
Today's BEST performing sector at the close

Technology +1.7%

follow along here: https://t.co/wmvpZKUxmG

#technology #trading #bubbleboard #stocktrading #investing
$AVGO $FIS $NVDA $SAP $MSFT $ACN $QCOM $TXN $CSCO $IBM",1.0,"['ACN', 'AVGO', 'CSCO', 'FIS', 'IBM', 'MSFT', 'NVDA', 'QCOM', 'TXN']",2020-06-22,20,0,6,2020,mon jun 22nd today is best performing sector at the close technology 1.7 follow along here httpst.cowmvpzkuxmg technology trading bubbleboard stocktrading investing avgo fis nvda sap msft acn qcom txn csco ibm,209,32,9
632884,2020-06-23 03:14:41+00:00,"$MSFT Microsoft all time highs
$AMZN Amazon all time highs 
$NFLX Netflix all time highs
$FB Facebook all time highs
$APPL Apple all time highs
$GOOGL Google nearly all time highs
Talk about the big boys doing the heavy lifting",1.0,"['AAPL', 'AMZN', 'FB', 'GOOGL', 'MSFT', 'NFLX']",2020-06-23,3,1,6,2020,msft microsoft all time highs amzn amazon all time highs nflx netflix all time highs fb facebook all time highs appl apple all time highs googl google nearly all time highs talk about the big boys doing the heavy lifting,220,40,6
631924,2020-06-23 06:48:32+00:00,FedEx removed its branding from NASCAR's Denny ... $AAPL $AMZN $BTC $ETH $FB $GOOG $MSFT $QQQ $SPY $TSLA #cnbc #foxbusiness #business #money #entrepreneur #trading #investing #investment #stock #stockmarket #forex #crypto #cryptocurrency #Bitcoin #Ethereum #Coinbase #Robinhood https://t.co/oiMjKwmrUl,-1.0,"['AAPL', 'AMZN', 'FB', 'FDX', 'GOOG', 'MSFT']",2020-06-23,6,1,6,2020,fedex removed its branding from nascar is denny ... aapl amzn btc eth fb goog msft qqq spy tsla cnbc foxbusiness business money entrepreneur trading investing investment stock stockmarket forex crypto cryptocurrency bitcoin ethereum coinbase robinhood httpst.cooimjkwmrul,271,37,6
630706,2020-06-23 10:11:03+00:00,"Bloomberg: Investors Are Spending Fresh Billions #Hedging Market Mania. $VIX $SPY $SPX $ES_F
https://t.co/98BuOZAVdJ

via @GoogleNews",1.0,['ES'],2020-06-23,10,1,6,2020,bloomberg investors are spending fresh billions hedging market mania. vix spy spx es_f httpst.co98buozavdj via googlenews,121,16,1
629882,2020-06-23 11:39:47+00:00,China's annual dog-meat fair opens; activists ... $AAPL $AMZN $BTC $ETH $FB $GOOG $MSFT $QQQ $SPY $TSLA #cnbc #foxbusiness #business #money #entrepreneur #trading #investing #investment #stock #stockmarket #forex #crypto #cryptocurrency #Bitcoin #Ethereum #Coinbase #Robinhood https://t.co/6CkeGZzEEC,-1.0,"['AAPL', 'AMZN', 'FB', 'GOOG', 'MSFT']",2020-06-23,11,1,6,2020,china is annual dog-meat fair opens activists ... aapl amzn btc eth fb goog msft qqq spy tsla cnbc foxbusiness business money entrepreneur trading investing investment stock stockmarket forex crypto cryptocurrency bitcoin ethereum coinbase robinhood httpst.co6ckegzzeec,269,36,5
628836,2020-06-23 12:55:38+00:00,"My IRA +47% YTD gain breakdown

Stock 64%
Options 36%

Realized 82%
Unrealized 18%

Top contributors 
❇️ Stocks
$NVDA 19% (of course, right?)
$TSLA 9%
$TTD 9%
$NVTA 8%
$BA 7%

❇️ Options
$GOOGL 11%
$AMZN 10%
$SPY 5%
$BAC 4%
$GS 3%

Misc 13% https://t.co/fRbCcyaM66",1.0,"['AMZN', 'BA', 'BAC', 'GOOGL', 'GS', 'NVDA']",2020-06-23,12,1,6,2020,"my ira 47 ytd gain breakdown stock 64 options 36 realized 82 unrealized 18 top contributors stocks nvda 19 of course, right? tsla 9 ttd 9 nvta 8 ba 7 options googl 11 amzn 10 spy 5 bac 4 gs 3 misc 13 httpst.cofrbccyam66",219,44,6
625360,2020-06-23 15:33:22+00:00,@CleeStuntin Let's make some money $AAPL $MSFT $AMZN $FB $NFLX $GOOGL $AMD $ZM $BYND $BA $BABA $DAL $WMT $HD $TSLA $QQQ $SPY $BA $NVDA,1.0,"['AAPL', 'AMD', 'AMZN', 'BA', 'DAL', 'FB', 'GOOGL', 'HD', 'MSFT', 'NFLX', 'NVDA', 'WMT']",2020-06-23,15,1,6,2020,cleestuntin let is make some money aapl msft amzn fb nflx googl amd zm bynd ba baba dal wmt hd tsla qqq spy ba nvda,115,25,12
623494,2020-06-23 17:13:12+00:00,I just sold my $AAPL $370c for $5.00 per contract. I had 5 contracts.,-1.0,['AAPL'],2020-06-23,17,1,6,2020,i just sold my aapl 370c for 5.00 per contract. i had 5 contracts.,66,14,1
623165,2020-06-23 17:32:06+00:00,"@Mindwbw $AAPL keeps milking their customers. 100% fine with that, every business does that. But the customers dont have any milk left.",1.0,['AAPL'],2020-06-23,17,1,6,2020,"mindwbw aapl keeps milking their customers. 100 fine with that, every business does that. but the customers dont have any milk left.",132,22,1
621548,2020-06-23 19:10:21+00:00,"$ES1! RSI Divergence Signal

Exchange: PRIMEXBT
Symbol: ES1!
Timeframe: 1H
Signal: Bearish Divergence

Date: 06/23/2020, 7:10 PM

Trade SP500 Using Crypto Here:
https://t.co/gnPhDvSijn https://t.co/F3V9579jDp",-1.0,"['ES', 'PM']",2020-06-23,19,1,6,2020,"es1! rsi divergence signal exchange primexbt symbol es1! timeframe 1h signal bearish divergence date 06232020, 710 pm trade sp500 using crypto here httpst.cognphdvsijn httpst.cof3v9579jdp",187,24,2
619736,2020-06-23 21:33:38+00:00,"$IBIO is an ideal play on the COVID-19 outbreak.

$NNVC $MRNA $INO $GILD $NWBO $AVXL $TOMZ $AMRN $ACST

#biotech #news #stocks #ibio #coronavirus #covid19 #pennystocks

https://t.co/sVKkk51ueO",1.0,['GILD'],2020-06-23,21,1,6,2020,ibio is an ideal play on the covid-19 outbreak. nnvc mrna ino gild nwbo avxl tomz amrn acst biotech news stocks ibio coronavirus covid19 pennystocks httpst.cosvkkk51ueo,168,26,1
619593,2020-06-23 21:51:12+00:00,"RT @sbwcws: Correction: Apple price target raised to $390 from $320 at Baird, not $380
$AAPL",1.0,"['AAPL', 'TGT']",2020-06-23,21,1,6,2020,"rt sbwcws correction apple price target raised to 390 from 320 at baird, not 380 aapl",85,16,2
619008,2020-06-23 23:07:50+00:00,"RT @axelroark: If you bought $AAPL at today's price, you would need 28 years to see profit based on current estimates. 

This is why I'm no…",-1.0,['AAPL'],2020-06-23,23,1,6,2020,"rt axelroark if you bought aapl at today is price, you would need 28 years to see profit based on current estimates. this is why i am no",136,28,1
647734,2020-06-24 03:25:04+00:00,"With past performance like this, how can you not sign up for a Free 10-day trial to https://t.co/dciVAHNRLf? Winning Option Swing Trades Since 2006  $AMZN $GOOGL $NFLX $FB $AAPL",1.0,"['AAPL', 'AMZN', 'FB', 'GOOGL', 'NFLX']",2020-06-24,3,2,6,2020,"with past performance like this, how can you not sign up for a free 10-day trial to httpst.codcivahnrlf? winning option swing trades since 2006 amzn googl nflx fb aapl",167,29,5
645023,2020-06-24 12:06:52+00:00,"For all those who also invest long term, put away some shares of $JNJ. I promise you this will bring rewards by the end of the year. $MNRA strong hold as well but get out of $INO soon as it will peak, and they will lose the race",1.0,['JNJ'],2020-06-24,12,2,6,2020,"for all those who also invest long term, put away some shares of jnj. i promise you this will bring rewards by the end of the year. mnra strong hold as well but get out of ino soon as it will peak, and they will lose the race",225,48,1
644210,2020-06-24 13:14:10+00:00,"Strong Stocks  watch-list for trading on June 24, 2020 $QQQ $SPY $IWM @tradealike #success #trading #options #stock #investing
$GOOGL $BLK $CLX $V $DG $KMB $ZTS $TGT $CL $SNE https://t.co/iOTkDb14uk",1.0,"['BLK', 'CL', 'CLX', 'DG', 'GOOGL', 'KMB', 'TGT', 'V', 'ZTS']",2020-06-24,13,2,6,2020,"strong stocks watch-list for trading on june 24, 2020 qqq spy iwm tradealike success trading options stock investing googl blk clx v dg kmb zts tgt cl sne httpst.coiotkdb14uk",174,29,9
643283,2020-06-24 14:03:42+00:00,RT @OptionsProVol: #Options Flow Grid Update $AAPL #OptionsTrading #Apple Shares ⬆️0.54% to $368.5033 #OptionsFlow #optionstrade #optiontra…,1.0,['AAPL'],2020-06-24,14,2,6,2020,rt optionsprovol options flow grid update aapl optionstrading apple shares 0.54 to 368.5033 optionsflow optionstrade optiontra,126,16,1
640501,2020-06-24 16:15:04+00:00,Huge variation: Nike  Inc. Common Stock $NKE 98.4300 down -3.4243% 12:00 https://t.co/Pa7hlovGSJ  #stocks,-1.0,['NKE'],2020-06-24,16,2,6,2020,huge variation nike inc. common stock nke 98.4300 down -3.4243 1200 httpst.copa7hlovgsj stocks,94,13,1
639491,2020-06-24 17:14:55+00:00,Quick trade off the bottom on $AMZN. 😎,-1.0,['AMZN'],2020-06-24,17,2,6,2020,quick trade off the bottom on amzn.,35,7,1
637731,2020-06-24 19:01:15+00:00,"RT @DeItaOne: **APPLE TO RE-CLOSE 7 STORES IN HOUSTON, TX ON COVID-19 SPIKE
$AAPL",-1.0,"['AAPL', 'RE']",2020-06-24,19,2,6,2020,"rt deitaone apple to re-close 7 stores in houston, tx on covid-19 spike aapl",76,14,2
637013,2020-06-24 19:44:35+00:00,"#USDCAD Tp2 done.✅ Another successful trade with 40+ pips PROFIT 🔥

Closing soon  join now: https://t.co/bn8S6tN51e

#EURCHF $BTC #FB #forextrading #XAGUSD #fx $ETH #Forex #stocks #XAUSUD #AAPL #forexsignal #CRYPTO #EURUSD $BTC 195451096 https://t.co/tiinG8MiKF",1.0,"['AAPL', 'FB']",2020-06-24,19,2,6,2020,usdcad tp2 done. another successful trade with 40 pips profit closing soon join now httpst.cobn8s6tn51e eurchf btc fb forextrading xagusd fx eth forex stocks xausud aapl forexsignal crypto eurusd btc 195451096 httpst.cotiing8mikf,229,32,2
636455,2020-06-24 20:20:49+00:00,RT @AlmondConfirmed: I wonder why neither Apple nor Fitbit have been able to release a similar functionality to help with virus detection.…,-1.0,['AAPL'],2020-06-24,20,2,6,2020,rt almondconfirmed i wonder why neither apple nor fitbit have been able to release a similar functionality to help with virus detection.,136,22,1
636181,2020-06-24 20:49:16+00:00,RT @CyclesFan: $SPX provided clarity today with the close below the 20 day MA after failing to break above 3155 on Tuesday. It's now likely…,-1.0,['MA'],2020-06-24,20,2,6,2020,rt cyclesfan spx provided clarity today with the close below the 20 day ma after failing to break above 3155 on tuesday. it is now likely,137,26,1
657390,2020-06-25 14:03:33+00:00,"@gamesblazer06 Been loading up on $XLF while everyone was prophesying doom, happy to keep accumulating. Did the same with $JPM below 90 and $GS under 175.",1.0,"['GS', 'JPM']",2020-06-25,14,3,6,2020,"gamesblazer06 been loading up on xlf while everyone was prophesying doom, happy to keep accumulating. did the same with jpm below 90 and gs under 175.",150,26,2
656439,2020-06-25 14:54:09+00:00,"June 25 Thursday, $AAPL HIGH is $363.38 and hit Bullish target $362.98🤙",1.0,"['AAPL', 'TGT']",2020-06-25,14,3,6,2020,"june 25 thursday, aapl high is 363.38 and hit bullish target 362.98",67,12,2
655297,2020-06-25 15:58:57+00:00,Pilots in Pakistan air crash distracted by ... $AAPL $AMZN $BTC $ETH $FB $GOOG $MSFT $QQQ $SPY $TSLA #cnbc #foxbusiness #business #money #entrepreneur #trading #investing #investment #stock #stockmarket #forex #crypto #cryptocurrency #Bitcoin #Ethereum #Coinbase #Robinhood https://t.co/8f5TNzCEOd,-1.0,"['AAPL', 'AMZN', 'FB', 'GOOG', 'MSFT']",2020-06-25,15,3,6,2020,pilots in pakistan air crash distracted by ... aapl amzn btc eth fb goog msft qqq spy tsla cnbc foxbusiness business money entrepreneur trading investing investment stock stockmarket forex crypto cryptocurrency bitcoin ethereum coinbase robinhood httpst.co8f5tnzceod,266,36,5
654736,2020-06-25 16:30:41+00:00,"@michael_venuto @leadlagreport @novogratz @ETFProfessor @DavidDziekanski Can one of you please bring up #gold?

Gold continues to outperform crypto in this environment. Investors have spoken. $BTC is second fiddle to $GLD as money supply increases and dollar is set for large drop. 

Want to benefit from digital payments? Buy $PYPL $SQ $V $MA.",1.0,"['MA', 'PYPL', 'V']",2020-06-25,16,3,6,2020,michael_venuto leadlagreport novogratz etfprofessor daviddziekanski can one of you please bring up gold? gold continues to outperform crypto in this environment. investors have spoken. btc is second fiddle to gld as money supply increases and dollar is set for large drop. want to benefit from digital payments? buy pypl sq v ma.,329,52,3
650501,2020-06-25 21:07:32+00:00,"RT @OpenOutcrier: RECAP 6/25 Unusual Puts:
$FXI Sep 38 P
$DUK Jul 75 P
$DIS Aug 100 P
$NCLH Jul02 12 P
$JBLU Aug 9 P

Live Breaking trading…",-1.0,"['DIS', 'DUK', 'NCLH']",2020-06-25,21,3,6,2020,rt openoutcrier recap 625 unusual puts fxi sep 38 p duk jul 75 p dis aug 100 p nclh jul02 12 p jblu aug 9 p live breaking trading,129,29,3
649674,2020-06-25 22:33:48+00:00,"RT @androider25: $GCI bounced off support trendline 

$TELL bounce indicator 

Buy buy buy #BREAKOUT

$spx $spy $qqq $aapl $tsla $fb $nflx…",1.0,"['AAPL', 'FB', 'NFLX']",2020-06-25,22,3,6,2020,rt androider25 gci bounced off support trendline tell bounce indicator buy buy buy breakout spx spy qqq aapl tsla fb nflx,121,21,3
679287,2020-06-26 02:25:02+00:00,"$mu We have detected a noticeable fall in the Zeitgeist for Micron Technology, Inc. at  https://t.co/Y1gBzDragg
Visit DataSwarm Markets for more information
#STOCKS #NASDAQ
DataSwarm ref: 102990",-1.0,['MU'],2020-06-26,2,4,6,2020,"mu we have detected a noticeable fall in the zeitgeist for micron technology, inc. at httpst.coy1gbzdragg visit dataswarm markets for more information stocks nasdaq dataswarm ref 102990",185,27,1
678871,2020-06-26 03:35:35+00:00,"RT @FacelessTrader: We can $work from home, oh, oh, oh oh - Fifth Harmony
https://t.co/ZPFeSKXUDa

I dont care about Goldman Sachs downgrad…",1.0,['GS'],2020-06-26,3,4,6,2020,"rt facelesstrader we can work from home, oh, oh, oh oh - fifth harmony httpst.cozpfeskxuda i dont care about goldman sachs downgrad",131,22,1
678456,2020-06-26 05:00:06+00:00,Great chart by @BTstocktrading !! $AMZN https://t.co/n1ZJQERYa7,1.0,['AMZN'],2020-06-26,5,4,6,2020,great chart by btstocktrading !! amzn httpst.con1zjqerya7,57,7,1
673153,2020-06-26 14:54:43+00:00,"ES now at 3007, backtesting vs prior low 3005. Key time.

Ricky’s train going at full speed towards targets. Beauty!💆‍♂️

#ES_F $SPX $SPY https://t.co/ZaVJo8RCyf",1.0,['ES'],2020-06-26,14,4,6,2020,"es now at 3007, backtesting vs prior low 3005. key time. rickys train going at full speed towards targets. beauty! es_f spx spy httpst.cozavjo8rcyf",147,24,1
672775,2020-06-26 15:11:42+00:00,Microsoft to permanently close all of its retail stores https://t.co/e0bIUI4JLS $MSFT,-1.0,['MSFT'],2020-06-26,15,4,6,2020,microsoft to permanently close all of its retail stores httpst.coe0biui4jls msft,80,11,1
670693,2020-06-26 16:50:53+00:00,"RT @Investingcom: *BREAKING:

*FACEBOOK SHARES TUMBLE 8% AMID ADS BOYCOTT

$FB https://t.co/2fTlsYo3l2",-1.0,"['ADS', 'FB']",2020-06-26,16,4,6,2020,rt investingcom breaking facebook shares tumble 8 amid ads boycott fb httpst.co2ftlsyo3l2,89,12,2
669382,2020-06-26 17:51:53+00:00,Definitely $T ....invested in some today 😬 https://t.co/HFBYnKHM27,1.0,['T'],2020-06-26,17,4,6,2020,definitely t ....invested in some today httpst.cohfbynkhm27,59,7,1
668829,2020-06-26 18:16:05+00:00,"RT @Investingcom: *BREAKING:

*FACEBOOK SHARES TUMBLE 8% AMID ADS BOYCOTT

$FB https://t.co/2fTlsYo3l2",-1.0,"['ADS', 'FB']",2020-06-26,18,4,6,2020,rt investingcom breaking facebook shares tumble 8 amid ads boycott fb httpst.co2ftlsyo3l2,89,12,2
665300,2020-06-26 21:37:37+00:00,Amazon Workers Urge Bezos to Match His Words on Race With Actions by @KYWeise @nytimes https://t.co/PZMuT3SRR9 more evidence that #Amazon Faces A Crucible Moment With Employees https://t.co/0C1avTwLKq $AMZN,1.0,['AMZN'],2020-06-26,21,4,6,2020,amazon workers urge bezos to match his words on race with actions by kyweise nytimes httpst.copzmut3srr9 more evidence that amazon faces a crucible moment with employees httpst.co0c1avtwlkq amzn,194,28,1
665225,2020-06-26 21:44:42+00:00,"20 retweets and likes for some trade ideas before they happen next week...go!!

$SPY $FB $TWLO $TSLA $AAPL $BYND $ES_F",1.0,"['AAPL', 'ES', 'FB']",2020-06-26,21,4,6,2020,20 retweets and likes for some trade ideas before they happen next week...go!! spy fb twlo tsla aapl bynd es_f,110,20,3
687007,2020-06-27 01:07:16+00:00,.@Jefferies it looks like your analyst Brent Thill believes democracy still has some life left to be beaten out of by $FB.,-1.0,['FB'],2020-06-27,1,5,6,2020,.jefferies it looks like your analyst brent thill believes democracy still has some life left to be beaten out of by fb.,120,22,1
686322,2020-06-27 03:23:55+00:00,Get those $V calls ready boys https://t.co/evm9YRnPLj,1.0,['V'],2020-06-27,3,5,6,2020,get those v calls ready boys httpst.coevm9yrnplj,48,7,1
684239,2020-06-27 13:21:42+00:00,"RT @jchatterleyCNN: ""The hate speech is there because it maximizes engagement,"" says @Moonalice, an early Zuckerberg advisor. #Facebook has…",-1.0,['FB'],2020-06-27,13,5,6,2020,"rt jchatterleycnn the hate speech is there because it maximizes engagement, says moonalice, an early zuckerberg advisor. facebook has",133,19,1
683229,2020-06-27 16:04:01+00:00,RT @leadlagreport: Several large corporations are stopping advertising on Facebook either till July or for the whole of this year. If these…,-1.0,['FB'],2020-06-27,16,5,6,2020,rt leadlagreport several large corporations are stopping advertising on facebook either till july or for the whole of this year. if these,137,22,1
682710,2020-06-27 17:20:15+00:00,RT @leadlagreport: Several large corporations are stopping advertising on Facebook either till July or for the whole of this year. If these…,-1.0,['FB'],2020-06-27,17,5,6,2020,rt leadlagreport several large corporations are stopping advertising on facebook either till july or for the whole of this year. if these,137,22,1
681549,2020-06-27 20:12:07+00:00,RT @RichLightShed: WHY is @unileverusa punishing Twitter when they took a leadership role and likely led to Facebook's reversal $TWTR $FB…,-1.0,"['FB', 'TWTR']",2020-06-27,20,5,6,2020,rt richlightshed why is unileverusa punishing twitter when they took a leadership role and likely led to facebook is reversal twtr fb,133,22,2
694921,2020-06-28 01:46:57+00:00,"RT @PipsToDollars: $FB 
A growing number of companies have pledged to suspend advertising on Facebook. Here’s a list https://t.co/YioWNSU1w…",-1.0,['FB'],2020-06-28,1,6,6,2020,rt pipstodollars fb a growing number of companies have pledged to suspend advertising on facebook. heres a list httpst.coyiownsu1w,130,19,1
693579,2020-06-28 08:42:35+00:00,"RT @MarketRebels: Zuckerberg loses $7 billion as companies boycott $FB ads
https://t.co/zI1b40gyxZ",-1.0,['FB'],2020-06-28,8,6,6,2020,rt marketrebels zuckerberg loses 7 billion as companies boycott fb ads httpst.cozi1b40gyxz,90,12,1
691238,2020-06-28 16:22:01+00:00,IDEX -From what I hear they are a US firm Co. why was the CEO the only person to attend Bell Ceremony? This company is reminding me of LK only 2 people showed up for there opening I'm just saying something is fishy too many unanswered questions. #idex #IDEXFAMILY #stocks #gnus https://t.co/GcPkhaB0Q5,-1.0,['IEX'],2020-06-28,16,6,6,2020,idex -from what i hear they are a us firm co. why was the ceo the only person to attend bell ceremony? this company is reminding me of lk only 2 people showed up for there opening i am just saying something is fishy too many unanswered questions. idex idexfamily stocks gnus httpst.cogcpkhab0q5,294,53,1
690723,2020-06-28 17:12:19+00:00,"Weekly Newsletter going out Later today!

Outlook for the Market, FAANG &amp; Individual names (big-smallcap) for this week w/ equity/options plays  $SPY $AAPL $AMZN $NFLX $FB etc.. 

Free for Members 
Link to Sign Up for The Month:
https://t.co/Zp4xc5dDO1",1.0,"['AAPL', 'AMZN', 'FB', 'NFLX']",2020-06-28,17,6,6,2020,"weekly newsletter going out later today! outlook for the market, faang amp individual names big-smallcap for this week w equityoptions plays spy aapl amzn nflx fb etc.. free for members link to sign up for the month httpst.cozp4xc5ddo1",235,38,4
690705,2020-06-28 17:14:05+00:00,"RT @charliebilello: Apple has bought back $338 billion in stock over the past 7 years, which is greater than the market cap of 492 companie…",1.0,['AAPL'],2020-06-28,17,6,6,2020,"rt charliebilello apple has bought back 338 billion in stock over the past 7 years, which is greater than the market cap of 492 companie",136,25,1
690564,2020-06-28 17:32:49+00:00,Weekly State of Markets and Trading Ideas Report- Crash ahead? https://t.co/0NzSuCPD0C $ES_F $spx $spy $dia $labu $xbi $gld https://t.co/tkxu8DNOi9,-1.0,['ES'],2020-06-28,17,6,6,2020,weekly state of markets and trading ideas report- crash ahead? httpst.co0nzsucpd0c es_f spx spy dia labu xbi gld httpst.cotkxu8dnoi9,132,19,1
690261,2020-06-28 17:59:46+00:00,"RT @charliebilello: Apple has bought back $338 billion in stock over the past 7 years, which is greater than the market cap of 492 companie…",1.0,['AAPL'],2020-06-28,17,6,6,2020,"rt charliebilello apple has bought back 338 billion in stock over the past 7 years, which is greater than the market cap of 492 companie",136,25,1
710025,2020-06-29 02:30:21+00:00,https://t.co/Xq49xYJpuc #btc no wonder $msft accepts payment in bitcoin,1.0,['MSFT'],2020-06-29,2,0,6,2020,httpst.coxq49xyjpuc btc no wonder msft accepts payment in bitcoin,65,9,1
709559,2020-06-29 03:55:19+00:00,RT @Fxhedgers: FACEBOOK'S ZUCKERBERG WAS REPORTEDLY TALKED OUT OF MAKING MOVES AGAINST TRUMP AS FAR BACK AS 2015 - DJ $FB,-1.0,['FB'],2020-06-29,3,0,6,2020,rt fxhedgers facebook is zuckerberg was reportedly talked out of making moves against trump as far back as 2015 - dj fb,119,22,1
707411,2020-06-29 11:34:26+00:00,$FB puts gonna slap today,1.0,['FB'],2020-06-29,11,0,6,2020,fb puts gonna slap today,24,5,1
707227,2020-06-29 11:56:46+00:00,"RT @MarketCurrents: $FB - Buy the dips in Facebook, says MKM bull https://t.co/0EHauoV4AR",1.0,['FB'],2020-06-29,11,0,6,2020,"rt marketcurrents fb - buy the dips in facebook, says mkm bull httpst.co0ehauov4ar",82,13,1
704794,2020-06-29 14:16:21+00:00,"RT @thedevman1: Did you hear about #Facebook?

Zuck lost a little money...7 BILLION I think.🤷‍♂️
Seems some advertisers pulled their Ads Cu…",-1.0,['FB'],2020-06-29,14,0,6,2020,rt thedevman1 did you hear about facebook? zuck lost a little money...7 billion i think. seems some advertisers pulled their ads cu,131,22,1
704552,2020-06-29 14:27:58+00:00,The big story today? $AMZN is going down after completing the ending diagonal anticipated a month ago. https://t.co/JRX6COtXF1 #Elliottwave $XLC $SPX $NDX https://t.co/q8YLClRUqF,-1.0,['AMZN'],2020-06-29,14,0,6,2020,the big story today? amzn is going down after completing the ending diagonal anticipated a month ago. httpst.cojrx6cotxf1 elliottwave xlc spx ndx httpst.coq8ylclruqf,165,23,1
702826,2020-06-29 15:55:20+00:00,"$AMZN Amazon to Pay $500M Bonuses to Employees Who Worked in June

https://t.co/KBf02J6Sk1",1.0,['AMZN'],2020-06-29,15,0,6,2020,amzn amazon to pay 500m bonuses to employees who worked in june httpst.cokbf02j6sk1,83,13,1
701315,2020-06-29 17:19:22+00:00,"RT @MarketWatch: Big companies like $SBUX and $KO are pulling advertising dollars on Facebook. How much will that hurt revenue? 

Facebook…",-1.0,"['FB', 'KO', 'SBUX']",2020-06-29,17,0,6,2020,rt marketwatch big companies like sbux and ko are pulling advertising dollars on facebook. how much will that hurt revenue? facebook,132,21,3
699788,2020-06-29 18:48:07+00:00,"RT @james_carter89: Here are my top stocks in my portfolio: 

$NOW
$OKTA
$PTON
$SHOP
$TSLA
$TTD
$ZS
$AAPL
$FSLY
$MSFT
$TWLO",1.0,"['AAPL', 'MSFT', 'NOW']",2020-06-29,18,0,6,2020,rt james_carter89 here are my top stocks in my portfolio now okta pton shop tsla ttd zs aapl fsly msft twlo,107,21,3
698489,2020-06-29 19:54:42+00:00,"FREEDOM Trade plan JUNE 30 2020:

1. Sell if below 3019 , target 2960

2. Buy if above 3019 , target 3084

3. Now 3029

$SPX $NDX #ES_F $SPY",1.0,['TGT'],2020-06-29,19,0,6,2020,"freedom trade plan june 30 2020 1. sell if below 3019 , target 2960 2. buy if above 3019 , target 3084 3. now 3029 spx ndx es_f spy",131,29,1
